Rosa skärelav;Schismatomma pericleum;(Ach.) Branth & Rostr.;NT;3
Liten sönderfallslav;Bactrospora corticola;(Nyl.) Almq.;NT;55
Stor sönderfallslav;Bactrospora dryina;(Ach.) A.Massal.;EN;6
Rylprick;Mycosphaerella chimaphilae;(Ellis & Everh.) Höhn.;EN;7
Kronilltuvgömming;Cucurbitaria coronillae;(Fr.:Fr.) Thüm.;EN;3
Almbarksnästing;Splanchnonema foedans;(Fr.) Kuntze;NT;5
Bokvårtlav;Pyrenula nitida;(Weigel) Ach.;NT;3058
Askvårtlav;Pyrenula nitidella;(Flörke ex Schaer.) Müll.Arg.;EN;75
Slät fjällav;Agonimia allobata;(Stizenb.) P.James;NT;16
Svart hjorttryffel;Elaphomyces anthracinus;Vittad.;VU;3
Slät hjorttryffel;Elaphomyces maculatus;Vittad.;EN;2
Strimsporig hjorttryffel;Elaphomyces striatosporus;Kers;VU;1
Kortskaftad parasitspik;Sphinctrina turbinata;(Pers.:Fr.) De Not.;VU;44
Parasitsotlav;Acolium sessile;(Pers.) Arnold;VU;5
Vedspik;Calicium abietinum;Pers.;VU;1
Sydlig ladlav;Calicium notarisii;(Tul.) M.Prieto & Wedin;EN;194
Ekspik;Calicium quercinum;Pers.;VU;3
Grå ladlav;Calicium trachylioides;(Nyl. ex Branth & Rostr.) M.Prieto & Wedin;CR;799
Skorpdagglav;Diploicia canescens;(Dicks.) A.Massal.;EN;629
Dvärgrosettlav;Hyperphyscia adglutinata;(Flörke) H.Mayrhofer & Poelt;EN;29
Allékrimmerlav;Rinodina colobina;(Ach.) Th.Fr.;EN;1
Falsk allékrimmerlav;Rinodina pityrea;Ropin & H.Mayrhofer;VU;126
Torvbägarlav;Cladonia incrassata;Flörke;NT;10
Dvärgbägarlav;Cladonia parasitica;(Hoffm.) Hoffm.;NT;178
Kolflarnlav;Carbonicola anthracophila;(Nyl.) Bendiksby & Timdal;NT;1
Bokkantlav;Lecanora glabrata;(Ach.) Malme;NT;1008
Blå halmlav;Lecanora sublivescens;(Nyl.) Arnold;VU;26
Frostig asplav;Lecidella laureri;(Hepp) Körb.;DD;1
Garnlav;Alectoria sarmentosa;(Ach.) Ach.;NT;3
Elegant sköldlav;Melanohalea elegantula;(Zahlbr.) O.Blanco et al.;NT;1248
Hållav;Menegazzia terebrata;(Hoffm.) A.Massal.;VU;26
Stiftkvistlav;Fellhaneropsis vezdae;(Coppins & P.James) Sérus. & Coppins;EN;23
Vaxdynlav;Micarea adnata;Coppins;VU;1
Kristall-lundlav;Bacidia absistens;(Nyl.) Arnold;VU;1
Brun lundlav;Bacidia polychroa;(Th.Fr.) Körb.;VU;2
Rosa lundlav;Bacidia rosella;(Pers.) De Not.;VU;370
Mjölig lundlav;Bacidina delicata;(Larbal. ex Leight.) V.Wirth & Vězda;VU;4
Savlundlav;Bellicidia incompta;(Borrer) Kistenich et al.;EN;130
Gul dropplav;Cliostomum corrugatum;(Ach.:Fr.) Fr.;NT;10
Klippdropplav;Cliostomum tenerum;(Nyl.) Coppins & S.Ekman;CR;24
Ädellav;Megalaria grossa;(Pers. ex Nyl.) Hafellner;EN;34
Liten ädellav;Megalaria laureri;(Hepp ex Th.Fr.) Hafellner;EN;149
Pulverädellav;Megalaria pulverea;(Borrer) Hafellner & E.Schreiner;VU;28
Hjälmbrosklav;Ramalina baltica;Lettau;NT;25
Västlig blocklav;Porpidia platycarpoides;(Bagl.) Hertel;EN;20
Kransgelélav;Enchylium bachmanianum;(Fink) Otálora, P.M.Jørg. & Wedin;VU;2
Lergelélav;Enchylium limosum;(Ach.) Otálora, P.M.Jørg. & Wedin;VU;9
Skorpgelélav;Rostania occultata;(Bagl.) Otálora, P.M.Jørg. & Wedin;NT;10
Kustskinnlav;Scytinium magnussonii;(Degel. & P.M.Jørg.) Otálora, P.M.Jørg. & Wedin;VU;17
Blågryn;Fuscopannaria nebulosa;(Hoffm.) E.Tripp & Lendemer;EN;3
Lunglav;Lobaria pulmonaria;(L.) Hoffm.;NT;308
Örtlav;Lobaria virens;(With.) J.R.Laundon;EN;131
Västlig njurlav;Nephroma laevigatum;Ach.;VU;13
Grynig filtlav;Peltigera collina;(Ach.) Schrad.;NT;52
Falsk klotterlav;Poeltinula interjecta;(Leight.) Hafellner;CR;10
Tät korallorangelav;Blastenia coralliza;(Arup & Åkelius) Arup et al.;VU;17
Skuggorangelav;Caloplaca lucifuga;G.Thor;NT;48
Kraterorangelav;Caloplaca ulcerosa;Coppins & P.James;EN;49
Almorangelav;Cerothallia luteoalba;(Turner) Arup et al.;CR;32
Fjällig vägglav;Xanthomendoza fallax;(Hepp) Søchting et al.;CR;32
Småfruktigt blågryn;Gregorella humida;(Kullh.) Lumbsch;VU;3
Liten havstulpanlav;Thelotrema suecicum;(H.Magn.) P.James;VU;1
Stor vaxlav;Coenogonium luteum;(Dicks.) Kalb & Lücking;EN;1
Ädelkronlav;Gyalecta carneola;(Ach.) Hellb.;VU;171
Storsporig kraterlav;Gyalecta derivata;(Nyl.) H.Olivier;EN;5
Blek kraterlav;Gyalecta flotowii;Körb.;VU;143
Mörk kraterlav;Gyalecta truncigena;(Ach.) Hepp;VU;5
Almlav;Gyalecta ulmi;(Sw.) Zahlbr.;VU;119
Större småstjärna;Ramonia chrysophaea;(Pers.) Vězda;EN;13
Dvärgporina;Porina leptalea;(Durieu & Mont.) A.L.Sm.;VU;27
Skånsk porina;Pseudosagedia borreri;(Trevis.) Hafellner & Kalb;CR;11
Gul pysslinglav;Thelopsis flaveola;Arnold;VU;2
Röd pysslinglav;Thelopsis rubella;Nyl.;VU;99
Kortskaftad ärgspik;Microcalicium ahlneri;Tibell;NT;18
Violettgrå porlav;Lepra multipuncta;(Turner) Hafellner;NT;79
Bokporlav;Varicellaria velata;(Turner) I.Schmitt & Lumbsch;CR;71
Lodporlav;Pertusaria flavicans;Lamy;EN;1
Klosterlav;Biatoridium monasteriense;J.Lahm ex Körb.;VU;78
Askförnaskål;Hymenoscyphus albidus s.str.;;DD;5
Purpurbrun jordtunga;Microglossum atropurpureum;(Batsch:Fr.) P.Karst.;VU;11
Grågrön jordtunga;Microglossum griseoviride;V.Kučera, Lizoň & M.Tomšovský;DD;15
Olivjordtunga;Microglossum olivaceum;(Pers.) Gillet;NT;15
Mångsporig citronlav;Candelaria concolor;(Dicks.) Stein;EN;88
Alléägglav;Candelariella reflexa;(Nyl.) Lettau;EN;28
Staketflarnlav;Pycnora praestabilis;(Nyl.) Hafellner;NT;1
Brunpudrad nållav;Chaenotheca gracillima;(Vain.) Tibell;NT;14
Parknål;Chaenotheca hispidula;(Ach.) Zahlbr.;NT;8
Sydlig blekspik;Sclerophora amabilis;(Tibell) Tibell;EN;97
Rödbrun blekspik;Sclerophora coniophaea;(Norman) J.Mattsson & Middelb.;NT;4
Brunskaftad blekspik;Sclerophora farinacea;(Chevall.) Chevall.;VU;2
Gulvit blekspik;Sclerophora pallida;(Pers.) Y.J.Jao & Spooner;VU;39
Liten blekspik;Sclerophora peronella;(Ach.) Tibell;VU;52
Klibbjordtunga;Geoglossum difforme;Fr.:Fr;EN;2
Kärrjordtunga;Geoglossum simile;Peck;NT;1
Hagjordtunga;Geoglossum starbaeckii;Nannf.;NT;2
Knubbig hårjordtunga;Trichoglossum walteri;(Berk.) E.J.Durand;VU;4
Kommavaxskål;Orbilia comma;Graddon;DD;4
Bokmurkla;Gyromitra parma;(J.Breitenb. & Maas Geest.) Kotl. & Pouzar;EN;1
Gulbrun skålmurkla;Helvella hypocrateriformis;Schaeff.;NT;1
Mjölkmurkla;Helvella lactea;Boud.;VU;4
Sadelmurkla;Helvella sublicia;Holmsk.;NT;12
Vindlad klockmurkla;Verpa bohemica;(Krombh.) J.Schröt.;NT;21
Gullöra;Otidea concinna;(Pers.:Fr.) Sacc.;DD;7
Blåmjölkig storskål;Galactinia saniosa;(Schrad. ex J.F.Gmel.) Sacc.;NT;15
Hjärntryffel;Hydnobolites cerebriformis;Tul. & C.Tul.;VU;2
Dynskål;Peziza ammophila;Durieu & Lév.;VU;13
Kronskål;Sarcosphaera coronaria;(Jacq.) Boud.;NT;1
Gul rotskål;Sowerbyella imperialis;(Peck) Korf;NT;2
Spränggömming;Cryptosporella hypodermia;(Fr.) Sacc.;VU;8
Almgömming;Hapalocystis bicaudata;Fuckel;NT;4
Tidig larvklubba;Paraisaria gracilis;(Grev.) Luangsa-ard & al.;NT;3
Gulgrå sotdyna;Camarops lutea;(Alb. & Schwein.:Fr.) Shear;NT;16
Stor sotdyna;Camarops polysperma;(Mont.) J.H.Mill.;NT;166
Gransotdyna;Camarops tubulina;(Alb. & Schwein.) Shear;NT;21
Långgömming;Bombardia bombarda;(Batsch:Fr.) J.Schröt.;NT;13
Tusengömming;Cryptosphaeria eunomia;(Fr.) Fuckel;NT;100
Stjärnnästing;Eutypella stellulata;(Fr.) Sacc.;NT;18
Önästing;Quaternaria dissepta;(Fr.) Tul. & C.Tul.;NT;4
Skorpdyna;Biscogniauxia nummularia;(Bull.:Fr.) Kuntze;DD;1
Skaftad skiktdyna;Daldinia vernicosa;Ces. & De Not.;DD;8
;Hypoxylon macrocarpum;Pouzar;DD;21
;Hypoxylon petriniae;M.Stadler & J.Fourn.;NT;469
Almdyna;Hypoxylon vogesiacum;(Curr.) Sacc.;VU;15
;Lopadostoma gastrinum;(Fr.:Fr.) Traverso;DD;3
Knotterdyna;Lopadostoma pouzarii;Granmo & L.E.Petrini;NT;2
Liten fatsvamp;Poronia erici;Lohmeyer & Benkert;VU;56
Fatsvamp;Poronia punctata;(L.:Fr.) Fr.;NT;161
Kopparchampinjon;Agaricus cupreobrunneus;(Jul.Schäff. & Steer ex F.H.Møller) Pilát;NT;22
Ullfotschampinjon;Agaricus lanipes;(F.H.Møller & Jul.Schäff.) Hlaváček;NT;14
Spetsfotad champinjon;Agaricus litoralis;(Wakef. & A.Pearson) Pilát;NT;30
Pärlchampinjon;Agaricus moelleri;Wasser;DD;25
Flockig puderskivling;Cystolepiota adulterina;(F.H.Møller) Bon;VU;37
Violettfotad puderskivling;Cystolepiota bucknallii;(Berk. & Broome) Singer & Clémençon;NT;38
Rodnande puderskivling;Cystolepiota hetieri;(Boud.) Singer;NT;5
Gul puderskivling;Cystolepiota icterina;Knudsen;VU;1
Rosenpuderskivling;Cystolepiota moelleri;Knudsen;VU;5
Kalkfjällskivling;Echinoderma calcicola;(Knudsen) Bon;EN;6
Taggfjällskivling;Echinoderma echinaceum;(J.E.Lange) Bon;NT;11
Mörk spärrfjällskivling;Echinoderma hystrix;(F.H.Møller & J.E.Lange) Bon;EN;51
Piggfjällskivling;Echinoderma jacobi;(Vellinga & Knudsen) Gminder;EN;8
Viteggad fjällskivling;Echinoderma perplexum;(Knudsen) Bon;VU;1
Liten spärrfjällskivling;Echinoderma pseudoasperulum;(Knudsen) Bon;VU;1
Vinfjällskivling;Lepiota fuscovinacea;F. H. Møller & J. E. Lange;EN;28
Grönfjällig fjällskivling;Lepiota grangei;(Eyre) Kühner;VU;52
Brunringad fjällskivling;Lepiota ignivolvata;Bousset & Joss. ex Joss.;VU;69
Purpurbrun giftfjällskivling;Lepiota lilacea;Bres.;VU;3
Doftfjällskivling;Lepiota ochraceofulva;P. D. Orton;VU;2
Rosenfotad fjällskivling;Lepiota pseudolilacea;Huijsman;VU;3
Elegant fjällskivling;Lepiota subgracilis;Kühner;NT;2
Luddfjällskivling;Lepiota tomentella;J. E. Lange;VU;3
Grönsporig skivling;Melanophyllum eyrei;(Massee) Singer;VU;24
Stjälkröksvamp;Tulostoma brumale;Pers., nom.sanct.;NT;905
Fransig stjälkröksvamp;Tulostoma fimbriatum;Fr.;EN;107
Grå stjälkröksvamp;Tulostoma kotlabae;Pouzar;EN;57
Mörk stjälkröksvamp;Tulostoma melanocyclum;Bres.;EN;48
Oliksporig stjälkröksvamp;Tulostoma winterhoffii;H.Schub. & P.Specht;DD;44
Fjällig spindling;Cortinarius humicola;(Quél.) Maire;VU;19
Olivbrun spindling;Cortinarius cotoneus;Fr.;NT;13
Juvelspindling;Cortinarius croceocaeruleus;(Pers. : Fr.) Fr.;NT;34
Spökspindling;Cortinarius albertii;Dima & al.;EN;15
Fläckig saffransspindling;Cortinarius alcalinophilus;Rob.Henry;VU;67
Bokspindling;Cortinarius amoenolens;P.D.Orton;NT;290
Örnspindling;Cortinarius aquilanus;T.S.Jeppesen & Frøslev;VU;11
Grisspindling;Cortinarius arcuatorum;Rob.Henry;VU;6
Silverfotsspindling;Cortinarius argenteolilacinus;M.M.Moser;VU;14
Pålrotsspindling;Cortinarius aureocalceolatus;M.M.Moser & Peintner;VU;27
Gyllenspindling;Cortinarius aureofulvus;M.M.Moser;VU;2
Puderspindling;Cortinarius aureopulverulentus;M.M.Moser;NT;37
Blåfotad fagerspindling;Cortinarius barbaricus s. str.;;VU;15
Sydlig gyllenspindling;Cortinarius bergeronii;(Melot) Melot;VU;164
Blå lökspindling;Cortinarius caerulescens;(Schaeff.) Fr.;VU;104
Pilfotsspindling;Cortinarius caesiocortinatus;Jul.Schäff.;VU;48
Lövfagerspindling;Cortinarius callochrous s.str.;;NT;92
Blek fagerspindling;Cortinarius catharinae;Cons.;VU;29
Tallkejsarspindling;Cortinarius cedretorum;Maire;VU;1
Solvändespindling;Cortinarius cisticola;Frøslev & T.S.Jeppesen;NT;9
Citronspindling;Cortinarius citrinus;P.D.Orton;NT;109
Munkspindling;Cortinarius coerulescentium;Rob. Henry;VU;21
Bullspindling;Cortinarius corrosus;Fr.;VU;10
Granatspindling;Cortinarius cruentipellis;Kytöv. & al.;VU;1
Kopparspindling;Cortinarius cupreorufus;Brandrud;VU;178
Kejsarspindling;Cortinarius elegantissimus;Rob.Henry;VU;362
Praktspindling;Cortinarius eucaeruleus;Rob.Henry;VU;3
Brunskivig citronspindling;Cortinarius fulvocitrinus;Brandrud;VU;118
Mullspindling;Cortinarius humolens;Brandrud;EN;28
Gulslöjad spindling;Cortinarius langeorum;Frøslev & T.S.Jeppesen;VU;55
Lilaflockig spindling;Cortinarius lilacinovelatus;Reumaux & Ramm;DD;2
Blågrå spindling;Cortinarius luhmannii;Münzmay & al.;VU;21
Lövklubbspindling;Cortinarius luteocingulatus;Bidaud & Fillion;VU;1
Lövstrimspindling;Cortinarius magicus;Eichhorn;NT;3
Tvillingspindling;Cortinarius metarius;Kauffman;VU;93
Frostspindling;Cortinarius multiformium;Consiglio & Moënne-Loc.;EN;5
Bananspindling;Cortinarius nanceiensis;Maire;VU;1
Gulbrun rävspindling;Cortinarius obsoletus;Kühner;VU;12
Saffransspindling;Cortinarius olearioides;Rob.Henry;NT;48
Karamellspindling;Cortinarius osmophorus;P.D.Orton;VU;25
Bredfotsspindling;Cortinarius platypus;(M.M.Moser) M.M.Moser;VU;21
Jättespindling;Cortinarius praestans;(Cordier) Gillet;NT;28
Violettrandad spindling;Cortinarius pseudoglaucopus;(Jul.Schäff. ex M.M.Moser) Quadr.;VU;4
Liten rävspindling;Cortinarius pseudovulpinus;Rob. Henry & Ramm;EN;9
Filtekspindling;Cortinarius rapaceotomentosus;Delaporte & Eyssartier;VU;9
Slottsspindling;Cortinarius rufoolivaceus;(Pers. : Fr.) Fr.;NT;43
Sockelspindling;Cortinarius saporatus;Britzelm.;EN;2
Själlandsspindling;Cortinarius selandicus;Frøslev & T.S.Jeppesen;VU;52
Ametistspindling;Cortinarius sodagnitus;Rob.Henry;EN;7
Svavelspindling;Cortinarius splendens;Rob.Henry;VU;47
Sötdoftande spindling;Cortinarius suaveolens;Bataille & Joachim;EN;28
Nunnespindling;Cortinarius subalbescens;Reumaux;VU;169
Persiljespindling;Cortinarius sulfurinus;Quél.;NT;187
Vesterholtsspindling;Cortinarius vesterholtii;Frøslev & T.S.Jeppesen;EN;3
Rävspindling;Cortinarius vulpinus;(Velen.) Rob.Henry;NT;304
Jästspindling;Cortinarius xantho-ochraceus;P.D.Orton;VU;87
Blekspindling agg.;Cortinarius caesiostramineus s.lat.;;NT;34
Rödfotad spindling;Cortinarius bulliardii;(Pers.:Fr.) Fr.;VU;1
Lövängsspindling;Cortinarius cagei;Melot;VU;12
Cinnoberspindling;Cortinarius cinnabarinus;Fr.;NT;219
Tvådoftspindling;Cortinarius diosmus;Kühner;VU;1
Muskotspindling;Cortinarius phaeosmus;Rob. Henry;NT;43
Silkesspindling;Cortinarius turgidus;Fr.;VU;133
Cinnobermussling;Crepidotus cinnabarinus;Peck;VU;46
Dynlaxskivling;Laccaria maritima;(Theodor.) Huhtinen;NT;3
Brandbitterskivling;Gymnopilus odini;(Fr.) Bon & P. Roux;NT;2
Brunfjällig tråding;Inocybe brunneotomentosa;Huijsman;DD;1
Stortråding;Inocybe fibrosoides;Kühner;VU;6
Hästtråding;Inocybe haemacta;(Berk. & Cooke) Sacc.;DD;10
Svartfotstråding;Inocybe tenebrosa;Quél.;DD;1
;Inosperma quietiodor;(Bon) Matheny & Esteve-Rav.;DD;2
Sumpäggsvamp;Bovista paludosa;Lév.;NT;3
Stor diskröksvamp;Disciseda bovista;(Klotzsch) Henn.;EN;21
Liten diskröksvamp;Disciseda candida;(Schwein.) Lloyd;VU;140
Lundröksvamp;Lycoperdon atropurpureum;Vittad.;EN;2
Kärröksvamp;Lycoperdon caudatum;J.Schröt.;VU;1
Stäppröksvamp;Lycoperdon decipiens;Durieu & Mont.;NT;1
Hedröksvamp;Lycoperdon ericaeum;Bonord.;NT;35
Slöjröksvamp;Lycoperdon mammiforme;Pers.:Pers.;VU;3
Rotröksvamp;Lycoperdon radicatum;Durieu & Mont.;EN;1
Vit ringspröding;Candolleomyces leucotephrus;(Berk. & Broome) D.Wächt. & A.Melzer;DD;1
Lundbläcksvamp;Coprinopsis insignis;(Peck) Redhead, Vilgalys & Moncalvo;NT;5
Dynspröding;Psathyrella ammophila;(Lév. & Durieu) P.D.Orton;NT;11
Vedåkerskivling;Agrocybe firma;(Peck) Singer;NT;1
Poppeltofsskivling;Hemipholiota populnea;(Pers.:Fr.) Bon;NT;26
Kärrtofsskivling;Pholiota henningsii;(Bres.) P. D. Orton;DD;2
Ljusskivig lerskivling;Camarophyllopsis schulzeri;(Bres.) Herink;NT;38
Violett fingersvamp;Clavaria amethystina;(Holmsk.) Bull.;VU;39
Vridfingersvamp;Clavaria amoenoides;Corner & al.;VU;13
Stråfingersvamp;Clavaria flavipes;Pers., nom.sanct.;NT;17
Rökfingersvamp;Clavaria fumosa;Pers.:Fr.;NT;20
Skär fingersvamp;Clavaria incarnata;Weinm.;NT;4
Rosenfingersvamp;Clavaria rosea;Dalman:Fr.;NT;1
Sotfingersvamp agg.;Clavaria asperulispora/Clavaria atrofusca;;VU;1
Gråbrun ängsfingersvamp;Clavulinopsis umbrinella;(Sacc.) Corner;NT;14
Svartprickig lerskivling;Camarophyllopsis atropuncta;(Pers.:Fr.) Arnolds;NT;1
Stinklerskivling;Hodophilus foetens s.lat.;;NT;10
Saffransfingersvamp;Ramariopsis crocea;(Pers.:Fr.) Corner;VU;4
Violfingersvamp;Ramariopsis pulchella;(Bourdot) Corner;VU;2
Ljus ängsfingersvamp;Ramariopsis subtilis;(Pers.:Fr.) R.H.Petersen;NT;12
Tennvaxing;Cuphophyllus atlanticus;J.B.Jordal & E.Larss.;EN;4
Brun ängsvaxing;Cuphophyllus colemannianus;(A.Bloxam) Bon;NT;33
Lilavaxing;Cuphophyllus flavipes;(Britzelm.) Bon;NT;64
Musseronvaxing;Cuphophyllus fornicatus;(Fr.) Lodge, Padamsee & Vizzini;NT;32
Ögonvaxskivling;Cuphophyllus fuscescens;(Bres.) Bon;NT;14
Grålila vaxing;Cuphophyllus lacmus s.str.;;VU;11
Mörknande ängsvaxing;Cuphophyllus monteverdae;(Bañares & Arnolds) E.Larss.;DD;2
Strålvaxskivling;Cuphophyllus radiatus;(Arnolds) Bon;VU;12
Lädervaxing;Cuphophyllus russocoriaceus;(Berk. & Jos.K.Miller) Bon;NT;113
Kromvaxing;Gloioxanthomyces vitellinus;(Fr.) Lodge & al.;VU;3
Rodnande lutvaxing;Neohygrocybe ingrata;(J.P.Jensen & F.H.Møller) Herink;VU;11
Lutvaxing;Neohygrocybe nitrata;(Pers.) Kovalenko;NT;92
Sepiavaxing;Neohygrocybe ovina;(Bull.) Herink;VU;46
Fagervaxing;Hygrocybe aurantiosplendens;R.Haller Aar.;NT;35
Kalkvaxing;Hygrocybe calciphila;Arnolds;NT;18
Gröngul vaxing;Hygrocybe citrinovirens;(J.E.Lange) Jul.Schäff.;VU;3
Korallvaxing;Hygrocybe constrictospora;Arnolds;NT;4
Trådvaxing;Hygrocybe intermedia;(Pass.) Fayod;VU;29
Scharlakansvaxing;Hygrocybe punicea;(Fr.) P.Kumm.;NT;382
Dadelvaxing;Hygrocybe spadicea;(Scop.) P.Karst.;VU;53
Praktvaxing;Hygrocybe splendidissima;(P.D.Orton) M.M.Moser;NT;320
Knoppvaxing;Hygrocybe subpapillata;Kühner;NT;6
Höstvaxskivling;Hygrophorus arbustivus;Fr.;EN;7
Gulprickig vaxskivling;Hygrophorus chrysodon;(Batsch) Fr.;NT;90
Ekvaxskivling;Hygrophorus cossus;(Sowerby) Fr.;NT;3
Bokvaxskivling;Hygrophorus mesotephrus;Berk. & Broome;NT;18
Lundvaxskivling;Hygrophorus nemoreus;(Pers.:Fr.) Fr.;NT;11
Balsamvaxskivling;Hygrophorus poëtarum;R.Heim;VU;5
Rödbrun bokvaxskivling;Hygrophorus unicolor;Gröger;NT;42
Violtätskivling;Baeospora myriadophylla;(Peck) Singer;DD;1
Almkrämskinn;Granulobasidium vellereum;(Ellis & Cragin) Jülich;NT;29
Stor stinkbrosking;Gymnopus brassicolens;(Romagn.) Antonín & Noordel.;VU;21
Rödfotad nagelskivling;Gymnopus erythropus;(Pers. : Fr.) Antonín, Halling & Noordel.;NT;56
Räfflad nagelskivling;Gymnopus fusipes;(Bull.) Gray;NT;60
Stinknagelskivling;Gymnopus hariolorum;(Bull. : Fr.) Antonín, Halling & Noordel.;VU;3
Dunroting;Paraxerula caussei;(Maire) R.H.Petersen;DD;2
Ådermussling;Rhodotus palmatus;(Bull.:Fr.) Maire;CR;14
Brunluddig roting;Xerula pudens;(Pers.) Singer;VU;2
Blek fjunfoting;Hydropodia subalpina;(Höhn.) Vizzini & al.;NT;40
Bokhätta;Mycena fagetorum;(Fr.) Gillet;DD;17
Gultagging;Cristinia eichleri;(Bres.) Nakasone;DD;2
Gulpicka;Lindtneria leucobryophila;(Henn.) Jülich;VU;3
Gult porskinn;Lindtneria trachyspora;(Bourdot & Galzin) Rauschert;VU;2
Jättekamskivling;Amanita ceciliae;(Berk. & Broome) Bas;NT;31
Isabellflugsvamp;Amanita eliae;Quél.;VU;6
Gulbrämad flugsvamp;Amanita franchetii;(Boud.) Fayod;VU;42
Alflugsvamp;Amanita friabilis;(P. Karst.) Bas;NT;4
Bleknande kamskivling;Amanita lividopallescens;(Boud.) Kühner & Romagn.;NT;1
Flockflugsvamp;Amanita strobiliformis;(Vittad.) Bertill.;NT;36
Rödskölding;Pluteus aurantiorugosus;(Trog) Sacc.;EN;26
Gyllenskölding;Pluteus chrysophaeus;(Schaeff.) Quél.;VU;2
Småfjällig skölding;Pluteus hispidulus;(Fr. : Fr.) Gillet;NT;9
Silkesslidskivling;Volvariella bombycina;(Schaeff. : Fr.) Singer;VU;72
Grå vedslidskivling;Volvariella caesiotincta;P. D. Orton;VU;6
Parasitslidskivling;Volvariella surrecta;(Knapp) Singer;NT;2
Doftrödhätting;Entoloma ameides;(Berk. & Broome) Quél.;NT;2
Backnopping;Entoloma atrocoeruleum;Noordel.;NT;13
Pricknopping;Entoloma dichroum;(Pers.) P.Kumm.;NT;5
Stornopping;Entoloma griseocyaneum;(Fr.) P.Kumm.;NT;35
Sepiarödling;Entoloma jubatum;(Fr.) P.Karst.;NT;3
Ögonnopping;Entoloma lividocyanulum;Noordel.;NT;19
Boknopping;Entoloma placidum;(Fr.) Noordel.;DD;10
Porfyrrödling;Entoloma porphyrophaeum;(Fr.) P.Karst.;VU;3
Mjölrödskivling;Entoloma prunuloides;(Fr.) Quél.;NT;58
Lundnopping;Entoloma queletii;(Boud.) Noordel.;NT;8
Striprödling;Entoloma scabiosum;(Fr.) Quél.;NT;5
Tvåfärgsnopping;Entoloma tjallingiorum;Noordel.;VU;2
Korpnopping;Entoloma corvinum s.lat.;;NT;24
Rosennopping;Entoloma roseum s.lat.;;EN;1
Blåsvärting;Lyophyllum eustygium;(Cooke) Clémençon;NT;3
Mjölsvärting;Lyophyllum semitale;(Fr. : Fr.) Kühner;NT;3
Triangelsvärting;Lyophyllum transforme;(Britzelm.) Singer;DD;3
Lilamusseron;Rugosomyces ionides;(Bull. : Fr.) Bon;VU;7
Purpurmusseron;Rugosomyces obscurissimus;(A. Pearson) Bon;NT;1
Rosentrattskivling;Pseudoclitopilus rhodoleucus;(Sacc.) Vizzini & Contu;NT;13
Spenslig sammetsmusseron;Dermoloma josserandii;Dennis & P.D.Orton;VU;7
Sammetsmusseron;Dermoloma pseudocuneifolium;Bon;VU;9
Brödmusseron;Leucopaxillus tricolor;(Peck) Kühner;EN;25
Stäppmusseron;Leucopaxillus paradoxus;(Costantin & L.M.Dufour) Boursier;VU;1
Svartnande narrmusseron;Pseudotricholoma metapodium;(Fr.) Sánchez-García & Matheny;VU;19
Räffelmusseron;Tricholoma acerbum;(Bull. ex Pers.) Quél.;EN;5
Lakritsmusseron;Tricholoma apium;Jul.Schäff.;VU;2
Svartfjällig musseron;Tricholoma atrosquamosum;Sacc.;VU;13
Rödfotad musseron;Tricholoma basirubens;(Bon) A.Riva & Bon;VU;8
Pantermusseron;Tricholoma filamentosum;(Alessio) Alessio;VU;62
Rodnande musseron;Tricholoma orirubens;Quél.;VU;26
Sydlig kantmusseron;Tricholoma sejunctum s. str.;(Sowerby:Fr.) Quél.;NT;13
Torrmusseron;Tricholoma sudum;(Fr.) Quél.;VU;1
Kalkmusseron;Tricholoma sulphurescens;Bres.;VU;35
Mjölmusseron;Tricholoma ustaloides;Romagn.;NT;9
Oxtungssvamp;Fistulina hepatica;(Schaeff.) With., nom sanct.;NT;592
Sorgnavling;Melanomphalia nigrescens;M.P.Christ.;VU;9
Stor vårtrattskivling;Rhizocybe vermicularis;(Fr.) Vizzini & al.;NT;1
Skuggskinn;Amylocorticiellum cremeoisabellinum;(Litsch.) Spirin & Zmitr.;DD;1
Gult markskinn;Tretomyces lutescens;(J. Erikss. & Ryvarden) K.H. Larss., Kotir. & Saaren.;VU;1
Gyllensopp;Aureoboletus gentilis;(Quél.) Pouzar;VU;1
Lejonsopp;Aureoboletus moravicus;(Vaček) Klofac;EN;10
Bronssopp;Butyriboletus appendiculatus;(Schaeff.) D.Arora & J.L.Frank;NT;114
Sommarsopp;Butyriboletus fechtneri;(Velen.) D.Arora & J.L.Frank;VU;20
Rotsopp;Caloboletus radicans;(Pers.) Vizzini;NT;257
Hamrad bleksopp;Hemileccinum depilatum;(Redeuilh) Šutara;EN;15
Bleksopp;Hemileccinum impolitum;(Fr.) Šutara;VU;31
Gul strävsopp;Leccinellum crocipodium;(Letell.) Della Maggiora & Trassin.;EN;2
Lövtryffel;Octaviania asterosperma;Vittad.;VU;3
Skivsopp;Phylloporus pelletieri;(Lév.) Quél.;EN;29
Dystersopp;Porphyrellus porphyrosporus;(Fr. & Hök) E.-J.Gilbert;NT;190
Rosensopp;Rubroboletus rhodoxanthus;(Krombh.) Kuan Zhao & Zhu L.Yang;EN;41
Flamsopp;Suillellus queletii;(Schulzer) Vizzini, Simonini & Gelardi;VU;13
Stinkande slemtryffel;Melanogaster ambiguus;(Vittad.) Tul.;NT;3
